Date,Open,High,Low,Close,Adj Close,Volume
10/28/2010,1.578009,1.601999,1.588159,1.577412,1.577412,0
11/1/2010,1.601999,1.608726,1.601102,1.604802,1.604802,0
11/2/2010,1.606297,1.608079,1.596653,1.605987,1.605987,0
11/3/2010,1.603001,1.6153,1.601102,1.603232,1.603232,0
11/4/2010,1.611344,1.629832,1.609088,1.610695,1.610695,0
11/5/2010,1.62718,1.628002,1.616998,1.627604,1.627604,0
11/8/2010,1.621008,1.621008,1.610929,1.620956,1.620956,0
11/9/2010,1.611318,1.618411,1.607407,1.611629,1.611629,0
11/10/2010,1.600205,1.61111,1.596679,1.6,1.6,0
11/11/2010,1.612487,1.617809,1.610721,1.612227,1.612227,0
11/12/2010,1.610099,1.61658,1.598849,1.610565,1.610565,0
11/15/2010,1.612851,1.615457,1.60457,1.612903,1.612903,0
11/16/2010,1.604467,1.608519,1.590407,1.604312,1.604312,0
11/17/2010,1.58826,1.593753,1.585993,1.588714,1.588714,0
11/18/2010,1.591926,1.602487,1.589193,1.592103,1.592103,0
11/19/2010,1.605008,1.609503,1.594032,1.605188,1.605188,0
11/22/2010,1.600256,1.60857,1.594311,1.600435,1.600435,0
11/23/2010,1.594489,1.595583,1.58559,1.594667,1.594667,0
11/24/2010,1.580128,1.583857,1.57453,1.580503,1.580503,0
11/25/2010,1.578981,1.579405,1.572797,1.579005,1.579005,0
11/26/2010,1.575994,1.57679,1.561402,1.57597,1.57597,0
11/29/2010,1.560111,1.5647,1.553302,1.559016,1.559016,0
11/30/2010,1.555089,1.557244,1.548851,1.555621,1.555621,0
12/1/2010,1.557147,1.564798,1.555307,1.556808,1.556808,0
12/2/2010,1.561061,1.566171,1.551518,1.561036,1.561036,0
12/3/2010,1.558992,1.571388,1.558312,1.55909,1.55909,0
12/6/2010,1.576839,1.577013,1.566097,1.57679,1.57679,0
12/7/2010,1.571117,1.582404,1.570746,1.57087,1.57087,0
12/8/2010,1.575523,1.583205,1.567398,1.575324,1.575324,0
12/9/2010,1.579305,1.583832,1.573193,1.579654,1.579654,0
12/10/2010,1.577412,1.586294,1.5752,1.577511,1.577511,0
12/13/2010,1.579454,1.586596,1.572278,1.579904,1.579904,0
12/14/2010,1.586294,1.590837,1.574208,1.586194,1.586194,0
12/15/2010,1.576491,1.577088,1.561988,1.576392,1.576392,0
12/16/2010,1.555984,1.562988,1.554388,1.556081,1.556081,0
12/17/2010,1.563379,1.564798,1.547485,1.563282,1.563282,0
12/20/2010,1.551398,1.557608,1.548012,1.551301,1.551301,0
12/21/2010,1.550796,1.556832,1.545523,1.55082,1.55082,0
12/22/2010,1.546671,1.549523,1.537894,1.546599,1.546599,0
12/23/2010,1.540808,1.543591,1.53761,1.540405,1.540405,0
12/24/2010,1.544402,1.547796,1.54202,1.54464,1.54464,0
12/27/2010,1.541616,1.545619,1.539504,1.541378,1.541378,0
12/28/2010,1.544712,1.551181,1.537184,1.544211,1.544211,0
12/29/2010,1.535768,1.544807,1.535579,1.535579,1.535579,0
12/30/2010,1.550339,1.553808,1.53903,1.550195,1.550195,0
12/31/2010,1.543591,1.565803,1.542972,1.54371,1.54371,0
1/3/2011,1.557608,1.557608,1.543996,1.557244,1.557244,0
1/4/2011,1.548899,1.564602,1.545595,1.548971,1.548971,0
1/5/2011,1.560014,1.562598,1.545595,1.559795,1.559795,0
1/6/2011,1.551301,1.556009,1.546814,1.551205,1.551205,0
1/7/2011,1.545308,1.557899,1.541592,1.545094,1.545094,0
1/10/2011,1.554509,1.556759,1.54782,1.554002,1.554002,0
1/11/2011,1.559041,1.560184,1.551807,1.558992,1.558992,0
1/12/2011,1.560988,1.569489,1.558603,1.560793,1.560793,0
1/13/2011,1.574977,1.586169,1.5725,1.574927,1.574927,0
1/14/2011,1.584384,1.588764,1.582278,1.584284,1.584284,0
1/17/2011,1.588234,1.5951,1.583807,1.588133,1.588133,0
1/18/2011,1.589724,1.606013,1.589724,1.590002,1.590002,0
1/19/2011,1.59594,1.603695,1.5951,1.596297,1.596297,0
1/20/2011,1.597393,1.600948,1.584836,1.597419,1.597419,0
1/21/2011,1.59109,1.60023,1.587201,1.590989,1.590989,0
1/24/2011,1.599411,1.60041,1.592788,1.599386,1.599386,0
1/25/2011,1.598491,1.601691,1.575895,1.598644,1.598644,0
1/26/2011,1.582103,1.590002,1.577362,1.582003,1.582003,0
1/27/2011,1.592129,1.599309,1.588209,1.592991,1.592991,0
1/28/2011,1.592205,1.596093,1.58288,1.592686,1.592686,0
1/31/2011,1.582729,1.602205,1.582654,1.58293,1.58293,0
2/1/2011,1.603181,1.614492,1.603181,1.603001,1.603001,0
2/2/2011,1.613736,1.62285,1.613007,1.613606,1.613606,0
2/3/2011,1.620641,1.62779,1.612409,1.620483,1.620483,0
2/4/2011,1.613788,1.617312,1.604004,1.61345,1.61345,0
2/7/2011,1.610254,1.618594,1.609528,1.609969,1.609969,0
2/8/2011,1.613007,1.616266,1.603207,1.612903,1.612903,0
2/9/2011,1.606374,1.612565,1.603721,1.606632,1.606632,0
2/10/2011,1.610176,1.611084,1.602256,1.61015,1.61015,0
2/11/2011,1.609606,1.611578,1.596908,1.60971,1.60971,0
2/14/2011,1.600948,1.607821,1.598389,1.600307,1.600307,0
2/15/2011,1.602718,1.61671,1.601281,1.602821,1.602821,0
2/16/2011,1.61332,1.618594,1.599488,1.613658,1.613658,0
2/17/2011,1.609503,1.617469,1.607795,1.609295,1.609295,0
2/18/2011,1.617312,1.624695,1.615196,1.617809,1.617809,0
2/21/2011,1.624907,1.625356,1.620929,1.625091,1.625091,0
2/22/2011,1.623008,1.623034,1.613606,1.622797,1.622797,0
2/23/2011,1.616005,1.626995,1.615901,1.616005,1.616005,0
2/24/2011,1.623298,1.625593,1.609192,1.623508,1.623508,0
2/25/2011,1.61444,1.61624,1.603592,1.61444,1.61444,0
2/28/2011,1.610047,1.627101,1.607304,1.610047,1.610047,0
3/1/2011,1.628532,1.632333,1.625699,1.627048,1.627048,0
3/2/2011,1.626413,1.634307,1.621902,1.626281,1.626281,0
3/3/2011,1.633053,1.633453,1.626096,1.633293,1.633293,0
3/4/2011,1.628134,1.630603,1.623772,1.627445,1.627445,0
3/7/2011,1.626677,1.633853,1.621797,1.626836,1.626836,0
3/8/2011,1.619591,1.62114,1.612981,1.619853,1.619853,0
3/9/2011,1.616031,1.624352,1.614205,1.616344,1.616344,0
3/10/2011,1.620483,1.621481,1.605111,1.62001,1.62001,0
3/11/2011,1.606684,1.607898,1.59821,1.606606,1.606606,0
3/14/2011,1.607459,1.617992,1.603001,1.607149,1.607149,0
3/15/2011,1.617652,1.618306,1.598517,1.617207,1.617207,0
3/16/2011,1.60671,1.613189,1.602872,1.6072,1.6072,0
3/17/2011,1.599028,1.616763,1.598772,1.59913,1.59913,0
3/18/2011,1.614909,1.618909,1.606297,1.614335,1.614335,0
3/21/2011,1.622376,1.629195,1.620693,1.622297,1.622297,0
3/22/2011,1.631188,1.64007,1.629567,1.630869,1.630869,0
3/23/2011,1.636393,1.638377,1.622297,1.636019,1.636019,0
3/24/2011,1.625091,1.62681,1.613892,1.624907,1.624907,0
3/25/2011,1.611863,1.614231,1.605497,1.612201,1.612201,0
3/27/2011,1.600871,1.603669,1.594007,1.60041,1.60041,0
3/28/2011,1.59867,1.604261,1.594998,1.599079,1.599079,0
3/29/2011,1.600999,1.608079,1.59821,1.600999,1.600999,0
3/30/2011,1.607097,1.615091,1.60241,1.607407,1.607407,0
3/31/2011,1.603541,1.613085,1.597572,1.603412,1.603412,0
4/3/2011,1.611941,1.617704,1.611603,1.612071,1.612071,0
4/4/2011,1.613215,1.62779,1.610124,1.613059,1.613059,0
4/5/2011,1.630098,1.636313,1.625937,1.630098,1.630098,0
4/6/2011,1.63236,1.63396,1.626704,1.632493,1.632493,0
4/7/2011,1.632014,1.642818,1.631694,1.63212,1.63212,0
4/10/2011,1.637438,1.642495,1.6318,1.637412,1.637412,0
4/11/2011,1.634494,1.634548,1.623113,1.634494,1.634494,0
4/12/2011,1.625726,1.630789,1.624009,1.625699,1.625699,0
4/13/2011,1.627207,1.637787,1.625805,1.626889,1.626889,0
4/14/2011,,,,,,
4/17/2011,1.631987,1.632813,1.617887,1.631401,1.631401,0
4/18/2011,1.626492,1.633453,1.623403,1.626122,1.626122,0
4/19/2011,1.632467,1.642495,1.631694,1.63244,1.63244,0
4/20/2011,1.639425,1.659916,1.638888,1.639479,1.639479,0
4/21/2011,1.6518,1.656397,1.650601,1.651473,1.651473,0
4/24/2011,1.652319,1.655519,1.647012,1.652811,1.652811,0
4/25/2011,1.65041,1.653193,1.643493,1.650192,1.650192,0
4/26/2011,1.651419,1.657907,1.643899,1.650901,1.650901,0
4/27/2011,1.663119,1.674313,1.662649,1.662787,1.662787,0
4/28/2011,1.664891,1.669226,1.662787,1.665002,1.665002,0
5/1/2011,1.67009,1.673724,1.665002,1.668808,1.668808,0
5/2/2011,1.666,1.666167,1.647094,1.666,1.666,0
5/3/2011,1.649621,1.657495,1.645684,1.649648,1.649648,0
5/4/2011,1.649757,1.654588,1.640797,1.649702,1.649702,0
5/5/2011,1.6387,1.646199,1.635804,1.638592,1.638592,0
5/8/2011,1.634628,1.640689,1.627419,1.635804,1.635804,0
5/9/2011,1.641362,1.642009,1.63308,1.641174,1.641174,0
5/10/2011,1.637197,1.65131,1.634708,1.63701,1.63701,0
5/11/2011,1.636822,1.638109,1.623798,1.636742,1.636742,0
5/12/2011,1.628505,1.630683,1.617809,1.628399,1.628399,0
5/15/2011,1.617599,1.625329,1.616606,1.617599,1.617599,0
5/16/2011,1.620798,1.630311,1.617704,1.620929,1.620929,0
5/17/2011,1.625224,1.628983,1.611396,1.625303,1.625303,0
5/18/2011,1.616501,1.620641,1.613189,1.616501,1.616501,0
5/19/2011,1.622902,1.627498,1.616841,1.623192,1.623192,0
5/22/2011,1.621455,1.623298,1.609269,1.621429,1.621429,0
5/23/2011,1.610695,1.620404,1.606606,1.610877,1.610877,0
5/24/2011,1.618411,1.629461,1.613632,1.61849,1.61849,0
5/25/2011,1.628002,1.637278,1.62779,1.627975,1.627975,0
5/26/2011,1.638297,1.650792,1.638189,1.638538,1.638538,0
5/29/2011,1.650628,1.650792,1.645278,1.651119,1.651119,0
5/30/2011,1.64875,1.654807,1.643628,1.648777,1.648777,0
5/31/2011,1.646551,1.649675,1.637894,1.646497,1.646497,0
6/1/2011,1.633827,1.641605,1.630896,1.633427,1.633427,0
6/2/2011,1.63709,1.639613,1.629089,1.636152,1.636152,0
6/5/2011,1.645522,1.646091,1.634628,1.645413,1.645413,0
6/6/2011,1.635911,1.646904,1.632813,1.635724,1.635724,0
6/7/2011,1.644304,1.644791,1.635403,1.644304,1.644304,0
6/8/2011,1.640824,1.646307,1.636099,1.640797,1.640797,0
6/9/2011,1.636795,1.638512,1.622113,1.636554,1.636554,0
6/12/2011,1.622955,1.634494,1.622297,1.622613,1.622613,0
6/13/2011,1.637465,1.644007,1.635804,1.637412,1.637412,0
6/14/2011,1.637653,1.638512,1.620798,1.637733,1.637733,0
6/15/2011,1.619407,1.622639,1.608105,1.619591,1.619591,0
6/16/2011,1.616109,1.619512,1.609606,1.616109,1.616109,0
6/19/2011,1.617704,1.623429,1.611214,1.617809,1.617809,0
6/20/2011,1.620798,1.625408,1.617259,1.620693,1.620693,0
6/21/2011,1.622244,1.62599,1.60971,1.622534,1.622534,0
6/22/2011,1.605807,1.606606,1.594337,1.605987,1.605987,0
6/23/2011,1.602898,1.60421,1.595405,1.602615,1.602615,0
6/26/2011,1.596526,1.60123,1.591571,1.596297,1.596297,0
6/27/2011,1.59913,1.60421,1.59185,1.599002,1.599002,0
6/28/2011,1.5989,1.607407,1.597317,1.598798,1.598798,0
6/29/2011,1.607562,1.611889,1.597546,1.607588,1.607588,0
6/30/2011,1.604699,1.609762,1.599207,1.604802,1.604802,0
7/3/2011,1.606994,1.613788,1.605652,1.606813,1.606813,0
7/4/2011,1.609632,1.612695,1.599181,1.60971,1.60971,0
7/5/2011,1.606761,1.609062,1.595507,1.606787,1.606787,0
7/6/2011,1.601076,1.602025,1.594998,1.600896,1.600896,0
7/7/2011,1.59821,1.60795,1.593397,1.598108,1.598108,0
7/10/2011,1.602513,1.604312,1.588739,1.60259,1.60259,0
7/11/2011,1.59071,1.594871,1.579005,1.590811,1.590811,0
7/12/2011,1.591596,1.612045,1.591293,1.591824,1.591824,0
7/13/2011,1.617102,1.618909,1.609995,1.616815,1.616815,0
7/14/2011,1.614805,1.617599,1.608027,1.614909,1.614909,0
7/17/2011,1.611396,1.612929,1.601102,1.611188,1.611188,0
7/18/2011,1.606116,1.617861,1.60591,1.605832,1.605832,0
7/19/2011,1.613788,1.615796,1.6072,1.61371,1.61371,0
7/20/2011,1.616188,1.6318,1.612357,1.615927,1.615927,0
7/21/2011,1.632307,1.63276,1.626704,1.632333,1.632333,0
7/24/2011,1.630789,1.63284,1.626598,1.631508,1.631508,0
7/25/2011,1.627843,1.64209,1.626995,1.628081,1.628081,0
7/26/2011,1.642684,1.643953,1.63332,1.642603,1.642603,0
7/27/2011,1.633106,1.636608,1.629859,1.632733,1.632733,0
7/28/2011,1.636902,1.647039,1.626704,1.636849,1.636849,0
7/31/2011,1.641497,1.647528,1.624089,1.641201,1.641201,0
8/1/2011,1.631321,1.633,1.623113,1.630922,1.630922,0
8/2/2011,1.628081,1.642522,1.625408,1.627869,1.627869,0
8/3/2011,1.643304,1.643899,1.628771,1.643412,1.643412,0
8/4/2011,1.623878,1.639398,1.623192,1.623587,1.623587,0
8/7/2011,1.641928,1.647012,1.63055,1.641659,1.641659,0
8/8/2011,1.632706,1.640797,1.617783,1.632014,1.632014,0
8/9/2011,1.631508,1.632413,1.612695,1.631481,1.631481,0
8/10/2011,1.611993,1.623693,1.611396,1.611811,1.611811,0
8/11/2011,1.622902,1.631321,1.617312,1.622797,1.622797,0
8/14/2011,1.629275,1.640797,1.626307,1.629328,1.629328,0
8/15/2011,1.638592,1.643007,1.63276,1.638592,1.638592,0
8/16/2011,1.644385,1.65832,1.635965,1.644088,1.644088,0
8/17/2011,1.654205,1.6553,1.642387,1.654096,1.654096,0
8/18/2011,1.65041,1.66182,1.644899,1.650792,1.650792,0
8/21/2011,1.647799,1.652019,1.644088,1.647799,1.647799,0
8/22/2011,1.64647,1.657248,1.645657,1.646605,1.646605,0
8/23/2011,1.649702,1.653467,1.637304,1.649811,1.649811,0
8/24/2011,1.636902,1.639801,1.626836,1.63701,1.63701,0
8/25/2011,1.628399,1.634201,1.621508,1.62832,1.62832,0
8/28/2011,1.635002,1.645522,1.634281,1.635002,1.635002,0
8/29/2011,1.641497,1.641794,1.625805,1.641497,1.641497,0
8/30/2011,1.630789,1.633213,1.625911,1.630763,1.630763,0
8/31/2011,1.625012,1.625805,1.613528,1.625144,1.625144,0
9/1/2011,1.618909,1.625382,1.617704,1.618804,1.618804,0
9/4/2011,1.617312,1.618699,1.606374,1.617207,1.617207,0
9/5/2011,1.609995,1.616998,1.593905,1.609995,1.609995,0
9/6/2011,1.595202,1.602487,1.593981,1.59482,1.59482,0
9/7/2011,1.598312,1.607898,1.59185,1.598593,1.598593,0
9/8/2011,1.597699,1.599207,1.586093,1.59775,1.59775,0
9/11/2011,1.58564,1.588588,1.578806,1.585691,1.585691,0
9/12/2011,1.585842,1.5871,1.576591,1.585867,1.585867,0
9/13/2011,1.578557,1.581128,1.571042,1.578607,1.578607,0
9/14/2011,1.577163,1.586899,1.573688,1.576989,1.576989,0
9/15/2011,1.579105,1.584209,1.574704,1.579305,1.579305,0
9/18/2011,1.572451,1.575721,1.563697,1.572401,1.572401,0
9/19/2011,1.566318,1.573341,1.565925,1.565999,1.565999,0
9/20/2011,1.573366,1.574208,1.558191,1.573416,1.573416,0
9/21/2011,1.550748,1.550941,1.533201,1.55082,1.55082,0
9/22/2011,1.536382,1.548827,1.536311,1.536169,1.536169,0
9/25/2011,1.548731,1.557002,1.54371,1.549331,1.549331,0
9/26/2011,1.555403,1.5705,1.553205,1.555258,1.555258,0
9/27/2011,1.564089,1.567791,1.561402,1.563991,1.563991,0
9/28/2011,1.557535,1.571388,1.554702,1.557608,1.557608,0
9/29/2011,1.559892,1.564333,1.553712,1.559941,1.559941,0
10/2/2011,1.558263,1.558579,1.545285,1.558312,1.558312,0
10/3/2011,1.543496,1.546599,1.534472,1.543591,1.543591,0
10/4/2011,1.546599,1.549163,1.54031,1.54703,1.54703,0
10/5/2011,1.546695,1.550099,1.528608,1.546599,1.546599,0
10/6/2011,1.5434,1.564186,1.542591,1.543448,1.543448,0
10/9/2011,1.55434,1.568578,1.553784,1.553302,1.553302,0
10/10/2011,1.565803,1.566392,1.558336,1.565827,1.565827,0
10/11/2011,1.558871,1.579205,1.554606,1.558895,1.558895,0
10/12/2011,1.575498,1.576317,1.567005,1.574778,1.574778,0
10/13/2011,1.574357,1.584912,1.5725,1.574506,1.574506,0
10/16/2011,1.582704,1.58461,1.573292,1.582629,1.582629,0
10/17/2011,1.574654,1.582404,1.563477,1.574506,1.574506,0
10/18/2011,1.570796,1.58456,1.570401,1.57087,1.57087,0
10/19/2011,1.57761,1.580103,1.568504,1.57771,1.57771,0
10/20/2011,1.579604,1.595991,1.575994,1.579604,1.579604,0
10/23/2011,1.594133,1.600102,1.590356,1.594311,1.594311,0
10/24/2011,1.599795,1.603001,1.596195,1.599667,1.599667,0
10/25/2011,1.599795,1.60421,1.589497,1.599846,1.599846,0
10/26/2011,1.59566,1.608519,1.595609,1.595965,1.595965,0
10/27/2011,1.608777,1.615091,1.607304,1.608777,1.608777,0
10/31/2011,1.611396,1.613658,1.596908,1.611188,1.611188,0
11/1/2011,1.607769,1.609244,1.589396,1.608001,1.608001,0
11/2/2011,1.594007,1.60439,1.594007,1.594007,1.594007,0
11/3/2011,1.590634,1.603798,1.588007,1.591191,1.591191,0
11/4/2011,1.603901,1.604158,1.595202,1.603721,1.603721,0
11/7/2011,1.603618,1.607588,1.598389,1.603284,1.603284,0
11/8/2011,1.606426,1.611058,1.603746,1.606193,1.606193,0
11/9/2011,1.610176,1.611811,1.591293,1.609891,1.609891,0
11/10/2011,1.591343,1.598414,1.587302,1.591495,1.591495,0
11/11/2011,1.59421,1.609088,1.5898,1.59421,1.59421,0
11/14/2011,1.609321,1.609321,1.589446,1.607691,1.607691,0
11/15/2011,1.590002,1.593168,1.581478,1.590002,1.590002,0
11/16/2011,1.581003,1.581603,1.57406,1.580578,1.580578,0
11/17/2011,1.570796,1.580303,1.569489,1.570796,1.570796,0
11/18/2011,1.574803,1.588891,1.574283,1.5752,1.5752,0
11/21/2011,1.577586,1.577586,1.561524,1.57771,1.57771,0
11/22/2011,1.564627,1.568898,1.558603,1.563893,1.563893,0
11/23/2011,1.564333,1.565533,1.551157,1.564896,1.564896,0
11/24/2011,1.552433,1.55659,1.548707,1.552867,1.552867,0
11/25/2011,1.547796,1.551783,1.542805,1.5477,1.5477,0
11/28/2011,1.548851,1.559357,1.546001,1.548995,1.548995,0
11/29/2011,1.549691,1.56519,1.547101,1.550099,1.550099,0
11/30/2011,1.559722,1.578109,1.552988,1.559795,1.559795,0
12/1/2011,1.569908,1.575771,1.56426,1.570722,1.570722,0
12/2/2011,1.568308,1.572105,1.561817,1.568308,1.568308,0
12/5/2011,1.561207,1.571388,1.55909,1.560988,1.560988,0
12/6/2011,1.564186,1.566588,1.559406,1.564309,1.564309,0
12/7/2011,1.560428,1.572006,1.559843,1.560696,1.560696,0
12/8/2011,1.570278,1.57674,1.56167,1.570031,1.570031,0
12/9/2011,1.563599,1.57349,1.55909,1.563795,1.563795,0
12/12/2011,1.565362,1.565803,1.553881,1.565411,1.565411,0
12/13/2011,1.557705,1.5625,1.554098,1.558069,1.558069,0
12/14/2011,1.547988,1.55294,1.542829,1.548012,1.548012,0
12/15/2011,1.547508,1.553109,1.543734,1.547508,1.547508,0
12/16/2011,1.552699,1.555791,1.549595,1.552289,1.552289,0
12/19/2011,1.552409,1.554509,1.54679,1.552506,1.552506,0
12/20/2011,1.550796,1.570007,1.550604,1.550989,1.550989,0
12/21/2011,1.567103,1.577312,1.566637,1.567103,1.567103,0
12/22/2011,1.566809,1.572896,1.565509,1.567103,1.567103,0
12/23/2011,1.568209,1.570969,1.565288,1.567988,1.567988,0
12/26/2011,1.559697,1.564602,1.5596,1.559697,1.559697,0
12/27/2011,1.562353,1.56789,1.559965,1.56189,1.56189,0
12/28/2011,1.56649,1.568997,1.547125,1.56649,1.56649,0
12/29/2011,1.543996,1.5477,1.536641,1.544402,1.544402,0
12/30/2011,1.541711,1.556202,1.5405,1.541592,1.541592,0
1/2/2012,1.552602,1.554896,1.547604,1.551205,1.551205,0
1/3/2012,1.552096,1.5625,1.551109,1.552,1.552,0
1/4/2012,1.5647,1.567005,1.558263,1.564407,1.564407,0
1/5/2012,1.561207,1.562695,1.54691,1.560939,1.560939,0
1/6/2012,1.550195,1.552675,1.538201,1.550171,1.550171,0
1/9/2012,1.542091,1.547006,1.540002,1.541949,1.541949,0
1/10/2012,1.545762,1.550051,1.544807,1.545906,1.545906,0
1/11/2012,1.547389,1.548803,1.534401,1.547461,1.547461,0
1/12/2012,1.533578,1.536807,1.528351,1.533601,1.533601,0
1/13/2012,1.534448,1.539883,1.524809,1.534213,1.534213,0
1/16/2012,1.530409,1.53306,1.528444,1.530011,1.530011,0
1/17/2012,1.532356,1.54031,1.531933,1.532497,1.532497,0
1/18/2012,1.53386,1.543305,1.533107,1.53386,1.53386,0
1/19/2012,1.5429,1.548683,1.541664,1.542996,1.542996,0
1/20/2012,1.548659,1.553905,1.545308,1.548827,1.548827,0
1/23/2012,1.554436,1.560257,1.552144,1.554557,1.554557,0
1/24/2012,1.557899,1.559746,1.553712,1.557899,1.557899,0
1/25/2012,1.562695,1.562866,1.554146,1.562695,1.562695,0
1/26/2012,1.565925,1.57161,1.565239,1.566097,1.566097,0
1/27/2012,1.567472,1.572797,0.637389,1.568209,1.568209,0
1/30/2012,1.572327,1.572698,1.56568,1.572401,1.572401,0
1/31/2012,1.570845,1.579529,1.570302,1.570845,1.570845,0
2/1/2012,1.570845,1.579529,1.570302,1.576044,1.576044,0
2/2/2012,1.584786,1.585791,1.580278,1.584284,1.584284,0
2/3/2012,1.580278,1.585691,1.575299,1.580278,1.580278,0
2/6/2012,1.580278,1.580903,1.573292,1.580303,1.580303,0
2/7/2012,1.581278,1.586093,1.579031,1.581278,1.581278,0
2/8/2012,1.58932,1.592864,1.580528,1.58932,1.58932,0
2/9/2012,1.581278,1.58831,1.579429,1.581278,1.581278,0
2/10/2012,1.581278,1.584861,1.57406,1.581278,1.581278,0
2/13/2012,1.578283,1.582779,1.576044,1.578208,1.578208,0
2/14/2012,1.572574,1.57679,1.566416,1.572574,1.572574,0
2/15/2012,1.56912,1.57344,1.5673,1.56912,1.56912,0
2/16/2012,1.568627,1.576293,1.566171,1.568874,1.568874,0
2/17/2012,1.580778,1.58632,1.579105,1.580778,1.580778,0
2/20/2012,1.586798,1.588058,1.584535,1.586924,1.586924,0
2/21/2012,1.582779,1.586546,1.57761,1.582829,1.582829,0
2/22/2012,1.57918,1.581278,1.565435,1.579031,1.579031,0
2/23/2012,1.567152,1.572822,1.565411,1.567202,1.567202,0
2/24/2012,1.574506,1.587806,1.572574,1.574555,1.574555,0
2/27/2012,1.588562,1.588815,1.583381,1.588688,1.588688,0
2/28/2012,1.58328,1.587554,1.580803,1.58328,1.58328,0
2/29/2012,1.592103,1.597827,1.591343,1.592205,1.592205,0
3/1/2012,1.592357,1.597444,1.590381,1.592357,1.592357,0
3/2/2012,1.595914,1.596934,1.583983,1.595914,1.595914,0
3/5/2012,1.58328,1.587806,1.578781,1.583306,1.583306,0
3/6/2012,1.587554,1.588562,1.573762,1.587554,1.587554,0
3/7/2012,1.572327,1.575994,1.570056,1.572327,1.572327,0
3/8/2012,1.573317,1.58303,1.572649,1.573564,1.573564,0
3/9/2012,1.582529,1.58303,1.567767,1.582529,1.582529,0
3/12/2012,1.566907,1.569489,1.560403,1.5673,1.5673,0
3/13/2012,1.565435,1.574555,1.562256,1.565435,1.565435,0
3/14/2012,1.570598,1.574307,1.56519,1.570598,1.570598,0
3/15/2012,1.565435,1.568923,1.563697,1.565435,1.565435,0
3/16/2012,1.570352,1.586093,1.569834,1.570352,1.570352,0
3/19/2012,1.583782,1.590584,1.582529,1.583707,1.583707,0
3/20/2012,1.588815,1.589825,1.58328,1.588815,1.588815,0
3/21/2012,1.586546,1.592306,1.582529,1.586294,1.586294,0
3/22/2012,1.587554,1.58932,1.578034,1.587554,1.587554,0
3/23/2012,1.582529,1.590989,1.580778,1.582779,1.582779,0
3/25/2012,1.588058,1.595507,1.580403,1.587806,1.587806,0
3/26/2012,1.596169,1.599923,1.594388,1.596169,1.596169,0
3/27/2012,1.595405,1.596704,1.58451,1.595405,1.595405,0
3/28/2012,1.58932,1.593168,1.586294,1.58932,1.58932,0
3/29/2012,1.595914,1.603335,1.595813,1.595914,1.595914,0
4/1/2012,1.601281,1.606297,1.598389,1.601409,1.601409,0
4/2/2012,1.603849,1.604621,1.59594,1.603849,1.603849,0
4/3/2012,1.590584,1.590887,1.583757,1.59066,1.59066,0
4/4/2012,1.590204,1.59109,1.580778,1.590331,1.590331,0
4/5/2012,1.583155,1.588992,1.582704,1.58303,1.58303,0
4/8/2012,1.587806,1.588411,1.584033,1.588058,1.588058,0
4/9/2012,1.590837,1.593143,1.581303,1.590811,1.590811,0
4/10/2012,1.58549,1.593626,1.585289,1.58554,1.58554,0
4/11/2012,1.592509,1.597189,1.591343,1.592357,1.592357,0
4/12/2012,1.596169,1.59701,1.584786,1.595914,1.595914,0
4/15/2012,1.584786,1.58705,1.582128,1.585037,1.585037,0
4/16/2012,1.589598,1.596806,1.58647,1.589572,1.589572,0
4/17/2012,1.594133,1.60421,1.58985,1.59421,1.59421,0
4/18/2012,1.602307,1.6072,1.601204,1.602307,1.602307,0
4/19/2012,1.606168,1.613997,1.604029,1.606168,1.606168,0
4/22/2012,1.613163,1.613424,1.607898,1.613163,1.613163,0
4/23/2012,1.611863,1.616397,1.611344,1.612123,1.612123,0
4/24/2012,1.614492,1.616553,1.608519,1.614466,1.614466,0
4/25/2012,1.617861,1.620588,1.616031,1.617809,1.617809,0
4/26/2012,1.617861,1.625514,1.615509,1.617861,1.617861,0
4/29/2012,1.628134,1.629992,1.622507,1.628134,1.628134,0
4/30/2012,1.623377,1.624959,1.618909,1.623377,1.623377,0
5/1/2012,1.622323,1.624089,1.616162,1.622323,1.622323,0
5/2/2012,1.619512,1.621718,1.616553,1.619302,1.619302,0
5/3/2012,1.619171,1.619696,1.61444,1.619197,1.619197,0
5/6/2012,1.612383,1.619958,1.611603,1.612305,1.612305,0
5/7/2012,1.619171,1.619171,1.612617,1.619433,1.619433,0
5/8/2012,1.614726,1.61577,1.607691,1.614726,1.614726,0
5/9/2012,1.613684,1.618385,1.609503,1.613814,1.613814,0
5/10/2012,1.613528,1.614466,1.606581,1.613684,1.613684,0
5/13/2012,1.60751,1.612227,1.605446,1.607717,1.607717,0
5/14/2012,1.609787,1.611603,1.601281,1.609787,1.609787,0
5/15/2012,1.598466,1.599002,1.589825,1.598721,1.598721,0
5/16/2012,1.592103,1.593422,1.579579,1.592103,1.592103,0
5/17/2012,1.578532,1.583531,1.573564,1.578532,1.578532,0
5/20/2012,1.581278,1.584033,1.578283,1.581278,1.581278,0
5/21/2012,1.583155,1.584786,1.576591,1.582779,1.582779,0
5/22/2012,1.576044,1.576839,1.568898,1.576094,1.576094,0
5/23/2012,1.568381,1.572673,1.56404,1.568381,1.568381,0
5/24/2012,1.565925,1.569711,1.563208,1.565925,1.565925,0
